"panel","wave","date","e_home","e_school","e_work","e_other"
"E",6,2020-10-17,5,32,0,60
"E",6,2020-10-15,2,1,0,0
"E",6,2020-10-15,1,0,0,0
"E",6,2020-10-15,4,2,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-18,1,0,0,2
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-15,2,2,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-18,0,0,0,5
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-15,1,0,0,1
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-15,2,23,0,0
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-19,3,32,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-16,2,34,0,3
"E",6,2020-10-19,3,2,0,0
"E",6,2020-10-15,1,0,0,1
"E",6,2020-10-19,3,0,2,1
"E",6,2020-10-15,3,22,0,28
"E",6,2020-10-18,5,0,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-16,2,24,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-15,2,2,0,0
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-15,0,0,0,2
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-15,2,1,0,0
"E",6,2020-10-15,2,22,0,1
"E",6,2020-10-15,1,0,0,0
"E",6,2020-10-15,1,9,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,3,3,0,0
"E",6,2020-10-15,5,22,0,0
"E",6,2020-10-17,3,0,0,0
"E",6,2020-10-19,2,0,0,3
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-19,3,0,0,1
"E",6,2020-10-19,4,3,0,0
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-19,2,18,0,0
"E",6,2020-10-15,2,10,0,0
"E",6,2020-10-15,1,0,0,1
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-16,4,0,0,0
"E",6,2020-10-17,1,0,0,0
"E",6,2020-10-15,0,0,0,2
"E",6,2020-10-16,0,0,0,0
"E",6,2020-10-19,5,1,0,0
"E",6,2020-10-19,0,0,0,0
"E",6,2020-10-19,2,12,0,0
"E",6,2020-10-16,2,1,0,5
"E",6,2020-10-19,3,21,0,2
"E",6,2020-10-17,2,0,0,0
"E",6,2020-10-15,2,0,0,18
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-15,2,11,0,11
"E",6,2020-10-19,3,36,0,0
"E",6,2020-10-15,5,33,0,32
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-15,3,12,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-16,4,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-17,2,0,0,0
"E",6,2020-10-16,1,0,0,0
"E",6,2020-10-15,2,25,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,0,1,0,3
"E",6,2020-10-15,1,22,0,16
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-19,2,3,0,0
"E",6,2020-10-17,3,0,0,0
"E",6,2020-10-17,2,0,0,0
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-15,3,4,0,0
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-16,1,0,0,0
"E",6,2020-10-15,3,40,0,40
"E",6,2020-10-15,4,0,0,0
"E",6,2020-10-17,3,0,0,0
"E",6,2020-10-16,4,0,0,0
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-15,3,46,0,46
"E",6,2020-10-15,3,62,0,62
"E",6,2020-10-16,5,0,0,0
"E",6,2020-10-17,4,0,0,4
"E",6,2020-10-19,3,24,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,1,3,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-18,1,0,0,1
"E",6,2020-10-17,3,0,0,0
"E",6,2020-10-16,3,10,0,0
"E",6,2020-10-15,2,1,0,1
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-15,0,1,0,5
"E",6,2020-10-19,2,3,0,1
"E",6,2020-10-19,2,0,0,0
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-16,0,0,0,0
"E",6,2020-10-19,2,0,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-16,4,3,0,1
"E",6,2020-10-16,3,0,0,1
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-19,2,189,0,0
"E",6,2020-10-15,3,13,0,10
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-16,3,1,0,1
"E",6,2020-10-19,2,2,0,0
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-18,1,0,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-15,3,2,0,0
"E",6,2020-10-15,5,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-18,2,0,0,2
"E",6,2020-10-17,4,0,0,0
"E",6,2020-10-15,4,0,0,0
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-15,2,3,0,0
"E",6,2020-10-16,3,1,0,0
"E",6,2020-10-17,3,0,0,0
"E",6,2020-10-19,1,3,0,5
"E",6,2020-10-17,3,0,0,1
"E",6,2020-10-16,7,0,0,0
"E",6,2020-10-17,2,0,0,0
"E",6,2020-10-16,2,2,0,2
"E",6,2020-10-19,4,0,0,0
"E",6,2020-10-15,2,22,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-15,3,6,0,32
"E",6,2020-10-16,2,28,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-15,5,5,0,1
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-17,4,0,0,2
"E",6,2020-10-19,2,17,0,1
"E",6,2020-10-19,6,0,0,0
"E",6,2020-10-17,3,0,0,0
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-19,5,3,0,1
"E",6,2020-10-15,3,3,0,0
"E",6,2020-10-17,4,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-19,2,16,0,0
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-16,3,0,0,1
"E",6,2020-10-19,3,25,0,0
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-16,1,0,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-17,3,0,0,5
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-18,1,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,5,0,0,0
"E",6,2020-10-17,2,0,0,0
"E",6,2020-10-19,3,3,0,0
"E",6,2020-10-19,3,0,0,2
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-17,3,0,0,3
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,8,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-16,2,5,0,1
"E",6,2020-10-15,4,0,0,0
"E",6,2020-10-19,2,0,0,0
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-17,2,0,0,0
"E",6,2020-10-17,3,0,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-17,3,0,0,0
"E",6,2020-10-15,1,0,0,4
"E",6,2020-10-15,4,1,0,0
"E",6,2020-10-16,2,0,0,3
"E",6,2020-10-19,3,0,0,1
"E",6,2020-10-15,3,1,0,0
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-15,3,51,0,25
"E",6,2020-10-16,3,12,0,0
"E",6,2020-10-15,1,2,0,4
"E",6,2020-10-16,4,0,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-17,7,0,0,0
"E",6,2020-10-18,4,0,0,0
"E",6,2020-10-16,4,0,0,0
"E",6,2020-10-18,4,0,0,0
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-19,1,8,0,0
"E",6,2020-10-19,5,6,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-17,2,0,0,4
"E",6,2020-10-19,2,0,0,0
"E",6,2020-10-19,2,0,0,0
"E",6,2020-10-15,1,0,0,0
"E",6,2020-10-19,4,2,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-19,2,0,0,1
"E",6,2020-10-16,4,35,0,37
"E",6,2020-10-19,1,0,0,0
"E",6,2020-10-16,4,46,0,0
"E",6,2020-10-18,0,0,0,0
"E",6,2020-10-18,4,0,0,3
"E",6,2020-10-15,3,0,0,1
"E",6,2020-10-15,6,37,0,0
"E",6,2020-10-15,0,4,0,2
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-19,5,20,0,23
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-15,1,0,0,2
"E",6,2020-10-18,2,2,0,4
"E",6,2020-10-15,4,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-19,2,0,0,0
"E",6,2020-10-16,0,0,0,2
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-19,2,0,0,0
"E",6,2020-10-19,4,1,0,0
"E",6,2020-10-18,3,0,0,2
"E",6,2020-10-18,3,0,0,0
"E",6,2020-10-15,2,30,0,28
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-15,3,3,0,0
"E",6,2020-10-15,3,33,0,0
"E",6,2020-10-15,3,33,0,2
"E",6,2020-10-15,1,1,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-15,2,3,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,0,2,15,2
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,3,31,0,33
"E",6,2020-10-17,3,0,0,0
"E",6,2020-10-16,4,0,0,0
"E",6,2020-10-19,3,6,0,1
"E",6,2020-10-19,1,0,0,3
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-17,4,0,0,0
"E",6,2020-10-19,3,0,0,3
"E",6,2020-10-15,1,0,0,0
"E",6,2020-10-15,3,1,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-16,1,0,0,2
"E",6,2020-10-15,10,5,0,0
"E",6,2020-10-15,6,7,0,0
"E",6,2020-10-19,3,33,0,31
"E",6,2020-10-16,1,0,0,1
"E",6,2020-10-15,0,0,0,0
"E",6,2020-10-19,2,21,0,0
"E",6,2020-10-15,0,7,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-15,0,35,0,13
"E",6,2020-10-15,3,25,0,0
"E",6,2020-10-19,4,0,0,0
"E",6,2020-10-19,3,32,0,1
"E",6,2020-10-15,4,22,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-16,3,14,0,0
"E",6,2020-10-19,2,9,0,2
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-17,2,0,0,0
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,4,0,0,0
"E",6,2020-10-16,2,36,0,0
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-15,4,4,0,0
"E",6,2020-10-19,3,18,0,1
"E",6,2020-10-15,2,14,0,0
"E",6,2020-10-19,2,4,0,11
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-15,4,0,0,0
"E",6,2020-10-17,2,3,0,1
"E",6,2020-10-19,2,0,0,0
"E",6,2020-10-19,3,3,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-17,0,0,0,0
"E",6,2020-10-16,1,0,0,0
"E",6,2020-10-19,1,0,0,0
"E",6,2020-10-19,2,22,0,2
"E",6,2020-10-18,2,0,0,5
"E",6,2020-10-19,0,12,0,0
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-19,4,0,0,0
"E",6,2020-10-17,3,0,0,0
"E",6,2020-10-15,2,0,0,1
"E",6,2020-10-16,2,0,0,0
"E",6,2020-10-16,1,0,0,4
"E",6,2020-10-15,6,155,0,0
"E",6,2020-10-19,2,16,0,0
"E",6,2020-10-19,4,0,0,0
"E",6,2020-10-19,2,0,0,0
"E",6,2020-10-16,5,0,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-18,2,0,0,4
"E",6,2020-10-19,2,0,0,0
"E",6,2020-10-16,1,8,0,1
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-15,5,0,0,0
"E",6,2020-10-15,3,18,0,4
"E",6,2020-10-16,2,2,0,2
"E",6,2020-10-16,3,0,0,0
"E",6,2020-10-15,1,0,0,0
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,2,1,0,0
"E",6,2020-10-15,2,0,0,1
"E",6,2020-10-19,3,0,0,0
"E",6,2020-10-15,3,31,0,1
"E",6,2020-10-15,2,0,0,0
"E",6,2020-10-15,3,0,0,0
"E",6,2020-10-15,4,0,0,0
"E",6,2020-10-19,4,0,0,2
"E",6,2020-10-19,2,10,0,1
"E",6,2020-10-18,2,0,0,0
"E",6,2020-10-15,3,26,0,0
"E",6,2020-10-18,2,1,0,0
"E",6,2020-10-15,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-30,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-11-01,2,0,0,0
"E",7,2020-11-01,2,0,0,1
"E",7,2020-10-30,3,0,0,1
"E",7,2020-10-29,3,0,0,0
"E",7,2020-11-01,2,0,0,0
"E",7,2020-10-29,5,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,4,0,0,0
"E",7,2020-11-02,4,0,0,0
"E",7,2020-10-30,2,0,0,0
"E",7,2020-10-29,1,0,0,0
"E",7,2020-10-30,3,0,0,5
"E",7,2020-10-31,2,0,0,0
"E",7,2020-10-31,3,0,0,3
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,3,0,0,0
"E",7,2020-10-29,4,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,2,10,0,4
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,3,37,0,5
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-31,3,0,0,0
"E",7,2020-11-02,2,8,0,0
"E",7,2020-10-30,4,0,0,0
"E",7,2020-10-29,0,0,0,3
"E",7,2020-10-31,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,3,0,0,0
"E",7,2020-10-30,2,0,0,0
"E",7,2020-11-02,2,0,0,0
"E",7,2020-10-29,3,1,0,0
"E",7,2020-11-01,1,0,0,0
"E",7,2020-10-29,4,0,0,0
"E",7,2020-11-02,3,30,0,0
"E",7,2020-11-03,3,5,0,1
"E",7,2020-11-01,1,0,0,0
"E",7,2020-10-31,3,0,0,0
"E",7,2020-11-01,2,0,0,1
"E",7,2020-11-03,4,1,0,0
"E",7,2020-10-30,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,1,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,5,0,0,0
"E",7,2020-10-29,0,0,0,0
"E",7,2020-10-29,1,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,3,0,0,4
"E",7,2020-10-29,2,0,0,1
"E",7,2020-10-30,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-11-01,3,0,0,0
"E",7,2020-10-29,0,0,0,2
"E",7,2020-10-30,2,0,0,0
"E",7,2020-10-30,1,0,0,0
"E",7,2020-10-29,0,0,0,3
"E",7,2020-10-30,3,0,0,2
"E",7,2020-10-30,2,0,0,3
"E",7,2020-10-29,1,0,0,4
"E",7,2020-10-29,7,0,0,0
"E",7,2020-10-29,2,0,0,1
"E",7,2020-10-30,1,0,0,4
"E",7,2020-10-31,0,0,0,2
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-31,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,1,0,0,0
"E",7,2020-10-29,0,0,0,0
"E",7,2020-10-29,1,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,1,22,0,15
"E",7,2020-10-30,3,0,0,0
"E",7,2020-10-31,2,0,0,1
"E",7,2020-10-29,2,0,0,2
"E",7,2020-11-01,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-31,4,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,4,0,0,1
"E",7,2020-10-30,1,0,0,7
"E",7,2020-10-30,1,0,0,0
"E",7,2020-10-29,3,2,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,2,0,0,0
"E",7,2020-10-31,1,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,2,0,0,5
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-30,2,0,0,15
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,1,0,0,0
"E",7,2020-10-29,3,0,0,5
"E",7,2020-11-02,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,2
"E",7,2020-10-29,2,0,0,0
"E",7,2020-11-02,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,1,3,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,0,2,0,0
"E",7,2020-10-31,4,0,0,0
"E",7,2020-11-01,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,2,0,1,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-30,3,0,0,0
"E",7,2020-10-30,4,0,0,0
"E",7,2020-10-29,0,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,4,3,0,3
"E",7,2020-10-30,3,0,2,3
"E",7,2020-10-31,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,3,0,0,0
"E",7,2020-11-01,1,0,0,1
"E",7,2020-10-29,5,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-11-02,0,2,0,2
"E",7,2020-11-01,3,0,0,0
"E",7,2020-10-29,1,12,0,13
"E",7,2020-10-31,3,0,0,4
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-30,0,0,0,1
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-30,4,0,0,0
"E",7,2020-11-01,3,0,0,0
"E",7,2020-11-01,1,0,0,0
"E",7,2020-11-01,3,27,0,31
"E",7,2020-10-29,2,0,0,0
"E",7,2020-11-01,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,1,0,0,4
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,0,0,0,1
"E",7,2020-10-29,0,0,0,1
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-11-01,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,1,0,0,0
"E",7,2020-10-31,3,0,0,7
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,5,0,0,0
"E",7,2020-11-01,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-31,3,0,0,0
"E",7,2020-10-30,2,0,0,1
"E",7,2020-11-01,2,0,0,2
"E",7,2020-10-29,2,0,0,0
"E",7,2020-11-01,2,0,0,0
"E",7,2020-11-03,1,1,0,0
"E",7,2020-11-03,2,16,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,1,0,0,0
"E",7,2020-10-31,3,0,0,0
"E",7,2020-10-29,4,0,0,0
"E",7,2020-11-01,2,0,0,1
"E",7,2020-11-01,3,0,0,0
"E",7,2020-11-01,4,0,0,0
"E",7,2020-10-30,3,0,0,0
"E",7,2020-10-30,3,0,0,0
"E",7,2020-10-31,3,0,0,0
"E",7,2020-10-30,1,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-11-01,3,0,0,0
"E",7,2020-11-02,2,0,0,0
"E",7,2020-10-31,3,7,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,8,0,0,0
"E",7,2020-11-02,2,5,0,0
"E",7,2020-11-03,3,19,0,2
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-11-03,2,0,0,0
"E",7,2020-10-31,0,0,0,4
"E",7,2020-11-01,3,0,0,0
"E",7,2020-10-31,3,0,0,2
"E",7,2020-10-31,1,0,0,4
"E",7,2020-11-01,2,0,0,0
"E",7,2020-10-29,4,20,0,0
"E",7,2020-10-30,3,21,0,17
"E",7,2020-10-29,5,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-11-02,3,0,0,0
"E",7,2020-11-01,2,0,0,0
"E",7,2020-10-31,2,0,0,0
"E",7,2020-10-29,2,0,0,2
"E",7,2020-10-30,4,0,0,0
"E",7,2020-10-30,4,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,4,0,0,0
"E",7,2020-10-29,1,0,0,0
"E",7,2020-10-30,3,33,0,38
"E",7,2020-10-30,4,1,0,0
"E",7,2020-10-29,1,0,0,0
"E",7,2020-10-31,0,0,0,4
"E",7,2020-11-03,3,0,0,0
"E",7,2020-10-29,3,0,0,1
"E",7,2020-11-02,3,0,0,0
"E",7,2020-10-29,1,0,0,4
"E",7,2020-10-29,4,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,2,0,0,0
"E",7,2020-10-29,4,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,3,1,0,0
"E",7,2020-10-29,2,0,0,1
"E",7,2020-10-29,2,0,0,3
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-30,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-11-01,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-30,8,0,0,0
"E",7,2020-10-29,3,0,0,2
"E",7,2020-11-02,2,17,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,1,0,0
"E",7,2020-10-30,3,0,0,2
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,3,56,0,3
"E",7,2020-10-29,4,0,0,0
"E",7,2020-10-31,1,0,0,0
"E",7,2020-10-29,0,0,0,3
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-11-01,3,0,0,0
"E",7,2020-10-30,1,8,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-31,1,0,0,1
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-11-01,3,0,0,3
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-29,1,0,0,0
"E",7,2020-10-30,4,0,0,0
"E",7,2020-10-30,2,0,0,0
"E",7,2020-10-31,2,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-11-01,2,0,0,0
"E",7,2020-11-04,4,34,0,0
"E",7,2020-11-02,3,19,0,0
"E",7,2020-11-03,2,12,0,0
"E",7,2020-11-01,2,0,0,0
"E",7,2020-11-01,5,0,0,0
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,0,0,0,3
"E",7,2020-10-29,0,0,0,2
"E",7,2020-10-29,0,0,0,1
"E",7,2020-10-29,3,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-10-30,0,0,0,1
"E",7,2020-11-02,2,0,0,0
"E",7,2020-10-29,2,0,0,0
"E",7,2020-11-03,2,0,0,0
"E",7,2020-11-04,3,23,0,0
"E",7,2020-11-03,1,0,0,0
"E",7,2020-11-03,2,25,0,0
"E",7,2020-11-03,6,27,0,0
"E",7,2020-11-04,2,1,0,3
"E",7,2020-11-03,2,38,0,0
"E",7,2020-11-03,2,0,0,1
"E",7,2020-11-03,1,20,0,0
"E",7,2020-11-03,1,40,0,48
"E",7,2020-11-03,1,3,0,3
"E",7,2020-11-04,3,5,0,0
"E",7,2020-11-03,3,0,0,0
"E",7,2020-11-03,2,0,0,0
"E",7,2020-11-04,3,68,0,1
"E",7,2020-11-03,2,0,0,0
"E",7,2020-11-03,1,7,0,0
"E",7,2020-11-04,3,20,0,0
"E",7,2020-11-03,1,0,0,5
"E",7,2020-11-03,5,0,0,0
"E",7,2020-11-03,3,0,0,3
"E",7,2020-11-03,2,1,0,0
"E",7,2020-11-03,2,2,0,0
"E",7,2020-11-03,1,12,0,0
"E",7,2020-11-03,2,11,0,4
"E",7,2020-11-04,2,0,0,0
"E",7,2020-11-03,1,0,0,1
"E",7,2020-11-03,4,25,0,26
"E",7,2020-11-03,3,14,0,0
"E",7,2020-11-04,2,34,0,0
"E",7,2020-11-03,3,0,0,0
"E",7,2020-11-03,3,43,0,35
"E",7,2020-11-03,3,0,0,0
"E",7,2020-11-03,3,42,0,0
"E",7,2020-11-03,4,0,0,2
"E",7,2020-11-04,3,0,0,0
"E",7,2020-11-04,2,32,0,5
"E",7,2020-11-03,2,33,0,11
"E",7,2020-11-03,3,2,0,0
"E",7,2020-11-03,2,0,0,0
"E",7,2020-11-03,2,0,0,0
"E",7,2020-11-03,2,0,0,0
"E",7,2020-11-03,2,26,0,0
"E",7,2020-11-03,1,0,0,3
"E",7,2020-11-03,4,2,0,2
"E",7,2020-11-03,1,33,0,0
"E",7,2020-11-04,3,0,0,0
"E",7,2020-11-03,5,1,0,0
"E",7,2020-11-03,1,0,0,0
"E",7,2020-11-04,2,1,0,3
