"","type","tot_auc"
"1324","asymptomatic",0.191886710047025
"1325","asymptomatic",2.9117582755837
"1326","symptomatic",0.482952983586943
"1327","asymptomatic",1.28936226923945
"1328","symptomatic",0.000111188910498527
"1329","symptomatic",9.51338100964395e-05
"1330","symptomatic",0.000110204695368495
"1331","symptomatic",9.74848275825871e-05
"1332","symptomatic",0.00180382526242401
"1333","symptomatic",0.000110235736483507
"1334","symptomatic",9.0373645924795e-05
"1335","symptomatic",0.000211727330844761
"1336","symptomatic",0.000264097880894869
"1337","symptomatic",0.219046728826299
"1338","symptomatic",0.367178629446806
"1339","asymptomatic",0.0173531201476458
"1340","asymptomatic",0.00943941535277783
"1341","symptomatic",0.000104739484089066
"1342","symptomatic",1.46398631305959
"1343","symptomatic",1.13468838697735
"1344","asymptomatic",0.000193121824499808
"1345","asymptomatic",0.00025375969995552
"1346","symptomatic",9.0248979568285e-05
"1347","symptomatic",0.170710814230743
"1348","asymptomatic",4.73610941826393
"1349","symptomatic",2.40161329414505
"1350","symptomatic",0.181006318545579
"1351","asymptomatic",0.9892427529975
"1352","symptomatic",0.545384041829624
"1353","symptomatic",0.000310944902538759
"1354","symptomatic",0.000784510414580474
"1355","symptomatic",0.0439586428885838
"1356","symptomatic",0.000150406418294032
"1357","asymptomatic",0.0311812027467181
"1358","symptomatic",2.934813647794
"1359","symptomatic",0.000144385909529002
"1360","symptomatic",0.289632270852727
"1361","symptomatic",0.871403398803565
"1362","asymptomatic",0.000161361040112054
"1363","asymptomatic",0.409694589292776
"1364","symptomatic",0.024193265821365
"1365","symptomatic",8.55043246003413e-05
"1366","symptomatic",1.50637094205842
"1367","symptomatic",9.44803864988997e-05
"1368","symptomatic",3.07576776861517
"1369","symptomatic",0.0960292309702662
"1370","symptomatic",0.0106350823014259
"1371","symptomatic",0.000317990813459204
"1372","symptomatic",2.23433884791923
"1373","symptomatic",0.104628493665273
"1374","asymptomatic",1.7340695326819
"1375","symptomatic",0.169512435084078
"1376","asymptomatic",0.000642362773646093
"1377","asymptomatic",2.46589958481414
"1378","symptomatic",1.57328773098923
"1379","asymptomatic",0.000143263147631432
"1380","symptomatic",0.128748905906383
"1381","asymptomatic",0.00015268889899033
"1382","symptomatic",0.0103838883867841
"1383","symptomatic",1.64533542216913
"1384","symptomatic",0.932910362925154
"1385","symptomatic",0.154537957243597
"1386","symptomatic",2.70054210954598
"1387","symptomatic",0.000267526417005643
"1388","symptomatic",0.0207145528152025
"1389","symptomatic",3.30681350647835
"1390","asymptomatic",0.191886710047025
"1391","symptomatic",9.20595800858291e-05
"1392","symptomatic",0.00020572921257755
"1393","symptomatic",1.2558619278236
"1394","symptomatic",2.02833538607821
"1395","symptomatic",0.0131881968322358
"1396","asymptomatic",0.32667888359948
"1397","symptomatic",0.00983603745121917
"1398","symptomatic",0.145585249806467
"1399","symptomatic",0.000128055695533498
"1400","symptomatic",0.000330388576577456
"1401","symptomatic",0.00090579727163908
"1402","asymptomatic",0.00039823809435173
"1403","asymptomatic",0.675749280116911
"1404","symptomatic",2.82886074312824
"1405","asymptomatic",0.0372120029132902
"1406","symptomatic",0.0543114886551614
"1407","symptomatic",0.000159895706239093
"1408","symptomatic",0.00142344004369437
"1409","symptomatic",2.4305600234994
"1410","symptomatic",0.00293025185630405
"1411","asymptomatic",0.0372120029132902
"1412","symptomatic",0.00220627997546562
"1413","asymptomatic",1.56025288898255
"1414","symptomatic",2.98414941741013
"1415","symptomatic",0.0700961698651048
"1416","symptomatic",9.61942016493103e-05
"1417","symptomatic",0.100059304236276
"1418","asymptomatic",3.19857642158025
"1419","symptomatic",0.00014556173900664
"1420","symptomatic",6.42507461600687
"1421","symptomatic",0.00574700828404787
"1422","symptomatic",1.33195923343429
"1423","asymptomatic",0.514532859308935
"1424","symptomatic",1.13076139741693
"1425","asymptomatic",1.21654925995287
"1426","asymptomatic",0.00181445482222652
"1427","symptomatic",0.00104728247572916
"1428","symptomatic",0.000100985651035222
"1429","symptomatic",1.04084473443615
"1430","asymptomatic",0.000154512252423606
"1431","symptomatic",0.844013358673124
"1432","symptomatic",0.28833656453848
"1433","symptomatic",0.358819579700935
"1434","symptomatic",6.05347630244239
"1435","symptomatic",5.814250504204
"1436","asymptomatic",0.254424621318731
"1437","asymptomatic",0.000139724795608545
"1438","symptomatic",1.39741633656944
"1439","asymptomatic",0.00016983882559609
"1440","symptomatic",1.99139242616373
"1441","symptomatic",0.00118715215491847
"1442","symptomatic",1.96795546822441
"1443","symptomatic",0.922083015584612
"1444","symptomatic",0.000153333207788467
"1445","asymptomatic",0.00492566796332283
"1446","symptomatic",0.000116969249482318
"1447","asymptomatic",0.0140733648990272
"1448","symptomatic",5.18982918140893
"1449","symptomatic",4.23416090123456
"1450","symptomatic",0.34862862539564
"1451","symptomatic",0.00320515769440692
"1452","symptomatic",0.437330959047435
"1453","symptomatic",0.692033971013429
"1454","asymptomatic",3.09178883418385
"1455","asymptomatic",1.56883314494906
"1456","symptomatic",0.00302882892766953
"1457","symptomatic",0.00010087352966202
"1458","symptomatic",1.6374818011596
"1459","symptomatic",1.6060474791085
"1460","symptomatic",0.000116527231749505
"1461","symptomatic",3.67144058488896
"1462","symptomatic",9.97340793973296e-05
"1463","asymptomatic",1.78046614099601
"1464","asymptomatic",0.0225076647350243
"1465","asymptomatic",0.00032974256631453
"1466","asymptomatic",0.343759991539805
"1467","asymptomatic",2.56929840291773
"1468","symptomatic",0.0390382932193393
"1469","symptomatic",6.97696241104148
"1470","asymptomatic",0.70448294817878
"1471","symptomatic",0.000160523145777293
"1472","asymptomatic",1.42957484203057
"1473","symptomatic",1.07577301755668
"1474","symptomatic",0.00448811393867234
"1475","symptomatic",0.32643884192302
"1476","asymptomatic",1.39217842399981
"1477","symptomatic",0.000122731689488426
"1478","symptomatic",0.000134965485568921
"1479","symptomatic",0.000100072885277548
"1480","symptomatic",0.000131561859436035
"1481","symptomatic",0.804956508058914
"1482","symptomatic",2.69433289620568
"1483","symptomatic",0.000249794044775951
"1484","asymptomatic",0.000273267844951422
"1485","asymptomatic",0.615003436979662
"1486","asymptomatic",0.000156659749919556
"1487","asymptomatic",0.363861887864724
"1488","symptomatic",0.000607771340955415
"1489","symptomatic",0.00036074590220219
"1490","symptomatic",3.06461915222641
"1491","asymptomatic",0.000117742223640642
"1492","symptomatic",0.000136630402073003
"1493","asymptomatic",0.0852479599556938
"1494","asymptomatic",0.0863210505492328
"1495","asymptomatic",0.00014476888824494
"1496","symptomatic",0.000450205422379529
"1497","asymptomatic",0.112710794578201
"1498","asymptomatic",0.756173669844865
"1499","symptomatic",1.26548888900025
"1500","symptomatic",0.00233167836351818
"1501","symptomatic",0.000103150259243392
"1502","asymptomatic",0.00159555828682279
"1503","symptomatic",0.0548569438059354
"1504","symptomatic",0.000110044594150125
"1505","symptomatic",0.000501908603407667
"1506","symptomatic",1.55181801714776
"1507","symptomatic",0.0205508349836801
"1508","symptomatic",0.000103045818286477
"1509","asymptomatic",0.035695883362394
"1510","asymptomatic",0.000135939497219276
"1511","symptomatic",0.00876424749528391
"1512","asymptomatic",0.0371889162519763
"1513","symptomatic",9.00556584561296e-05
"1514","symptomatic",0.000151367082518863
"1515","asymptomatic",0.00015634176094223
"1516","symptomatic",0.134161898258737
"1517","asymptomatic",0.000147568991883453
"1518","symptomatic",0.000172648510593941
"1519","asymptomatic",1.33628110507633
"1520","asymptomatic",3.74967303885688
"1521","symptomatic",0.0650922549376829
"1522","symptomatic",0.0114548354969313
"1523","symptomatic",0.00209047171707972
"1524","symptomatic",0.117937943288504
"1525","symptomatic",0.00010304394186286
"1526","symptomatic",8.25592046658713e-05
"1527","asymptomatic",0.529045320750318
"1528","symptomatic",0.000339678246127686
"1529","symptomatic",0.0405502021676938
"1530","asymptomatic",0.000147568991883453
"1531","symptomatic",0.000146096118231377
"1532","symptomatic",1.1790558222612
"1533","asymptomatic",0.00115601616815812
"1534","symptomatic",0.000376121645381935
"1535","symptomatic",9.1790431852412e-05
"1536","asymptomatic",0.000146165941479911
"1537","asymptomatic",0.000132357251433602
"1538","symptomatic",0.00010304394186286
"1539","symptomatic",0.272110046247664
"1540","symptomatic",1.11391014624804
"1541","symptomatic",5.71842788084629
"1542","symptomatic",0.284979264401582
"1543","asymptomatic",0.00163253857212138
"1544","symptomatic",0.000100312538412988
"1545","symptomatic",0.182467271171778
"1546","symptomatic",8.88100547590923e-05
"1547","asymptomatic",0.00013486607219111
"1548","symptomatic",9.27993901492785e-05
"1549","symptomatic",0.00319741619452348
"1550","symptomatic",0.0019570485814476
"1551","symptomatic",1.21643516418872
"1552","symptomatic",0.049818086985531
"1553","symptomatic",8.95881333681782e-05
"1554","symptomatic",0.000253188565517365
"1555","asymptomatic",3.34749888786239
"1556","symptomatic",1.55804968435066
"1557","symptomatic",4.35009534941523
"1558","symptomatic",1.54947185581711
"1559","symptomatic",9.17944398388361e-05
"1560","symptomatic",0.000102066246479816
"1561","asymptomatic",0.00262464836268845
"1562","asymptomatic",0.00194400300169073
"1563","asymptomatic",2.86364341779289
"1564","symptomatic",9.92321939631336e-05
"1565","symptomatic",0.406121068074679
"1566","symptomatic",0.00355419329016631
"1567","symptomatic",9.11605767002092e-05
"1568","asymptomatic",0.706576914392109
"1569","asymptomatic",2.86356975015839
"1570","asymptomatic",0.00155278384425338
"1571","symptomatic",0.000419419712208914
"1572","asymptomatic",0.0423049141176903
"1573","symptomatic",0.00098817961191828
"1574","symptomatic",0.000330388576577456
"1575","symptomatic",0.000172255274995593
"1576","symptomatic",0.00778510989218859
"1577","asymptomatic",0.127598466882567
"1578","symptomatic",0.000130317498248624
"1579","asymptomatic",1.53970328141963
"1580","asymptomatic",0.0174536080478009
"1581","symptomatic",0.000139028015501572
"1582","symptomatic",0.035086268674727
"1583","symptomatic",0.000112823908233825
"1584","asymptomatic",0.000142341215116166
"1585","symptomatic",0.257338205149941
"1586","symptomatic",9.1790431852412e-05
"1587","symptomatic",0.0675942975306485
"1588","symptomatic",0.00755391599485146
"1589","symptomatic",0.399214485419046
"1590","symptomatic",0.893069311714835
"1591","asymptomatic",0.00015017969067907
"1592","symptomatic",0.19092675578408
"1593","symptomatic",0.000114037723335995
"1594","asymptomatic",0.0495278608808407
"1595","symptomatic",0.000275348810650233
"1596","symptomatic",0.00269161246023399
"1597","asymptomatic",1.488055673515
"1598","asymptomatic",0.000137324621048467
"1599","symptomatic",2.27582492392082
"1600","symptomatic",0.0378174090785327
"1601","symptomatic",0.0113980164956379
"1602","asymptomatic",1.58299112009147
"1603","symptomatic",1.34238023416537
"1604","symptomatic",0.000141772332925359
"1605","symptomatic",0.000117058330053709
"1606","symptomatic",9.37550593751776e-05
"1607","symptomatic",9.14680980034159e-05
"1608","symptomatic",3.0904949341546
"1609","asymptomatic",0.000137034228072422
"1610","symptomatic",0.000134921239536655
"1611","asymptomatic",0.000138274723740505
"1612","symptomatic",0.000424171455641948
"1613","asymptomatic",0.000669616322654944
"1614","symptomatic",1.34750786819357
"1615","symptomatic",0.00035577084560495
"1616","asymptomatic",1.68783311885993
"1617","symptomatic",4.02369217315327
"1618","symptomatic",9.04876441509677e-05
"1619","asymptomatic",0.771266422323591
"1620","symptomatic",7.80150253243776e-05
"1621","symptomatic",4.87523122574005
"1622","symptomatic",2.07412297796869
"1623","symptomatic",0.575964279633682
"1624","symptomatic",0.472445184197317
"1625","symptomatic",0.0394946874595209
"1626","asymptomatic",0.000137909970880987
"1627","symptomatic",1.10898181485477
"1628","asymptomatic",0.128350205099127
"1629","symptomatic",9.06114071838653e-05
"1630","symptomatic",0.202951330387635
"1631","asymptomatic",0.848755876806637
"1632","asymptomatic",0.172082913137714
"1633","asymptomatic",2.68041622851307
"1634","asymptomatic",4.27676321456483
"1635","symptomatic",0.579528545592955
"1636","asymptomatic",2.9023299466565
"1637","symptomatic",5.21643292810213
"1638","symptomatic",0.854582641859844
"1639","symptomatic",5.01041889302686
"1640","symptomatic",0.000137506089860338
"1641","symptomatic",0.000107432800739108
"1642","symptomatic",0.00788084812297126
"1643","symptomatic",0.499598878679949
"1644","symptomatic",1.42746021198401
"1645","asymptomatic",2.45059551195842
"1646","symptomatic",0.645413436092974
"1647","asymptomatic",0.00373983288947248
"1648","symptomatic",1.08184842400379
"1649","symptomatic",0.125033632282047
"1650","symptomatic",0.400560305447619
"1651","symptomatic",1.18684835853136
"1652","asymptomatic",0.000180391752808306
"1653","symptomatic",0.0693074149402342
"1654","symptomatic",0.000233078005596753
"1655","asymptomatic",1.88464551821274
"1656","symptomatic",2.38451914934036
"1657","asymptomatic",0.000522816522073562
"1658","asymptomatic",0.10616441953157
"1659","symptomatic",0.00924595533661228
"1660","symptomatic",0.000199942878752463
"1661","asymptomatic",0.000248036806414645
"1662","asymptomatic",0.00536294932223921
"1663","symptomatic",0.000103729905447559
"1664","symptomatic",0.289060396474605
"1665","symptomatic",0.00978368228222443
"1666","symptomatic",0.0106614259612073
"1667","symptomatic",3.51688424470699
"1668","symptomatic",0.435328934832474
"1669","asymptomatic",0.994965374660034
"1670","symptomatic",8.59270604545971e-05
"1671","asymptomatic",0.264172375806858
"1672","symptomatic",0.000372852898966597
"1673","symptomatic",0.00566666224364843
"1674","symptomatic",2.45916424113139
"1675","symptomatic",0.000197532282268764
"1676","asymptomatic",0.0910458304798827
"1677","asymptomatic",2.49882810293715
"1678","asymptomatic",0.0107273069182251
"1679","symptomatic",2.06876202746795
"1680","symptomatic",8.93648746845752e-05
"1681","symptomatic",0.00100860205278689
"1682","asymptomatic",0.000573029291770771
"1683","symptomatic",0.0735420840072764
"1684","asymptomatic",0.000200019760951795
"1685","symptomatic",0.00149092527519846
"1686","asymptomatic",0.000165657481029683
"1687","asymptomatic",0.369472746342459
"1688","symptomatic",0.000137516344573965
"1689","symptomatic",9.46062839818744e-05
"1690","asymptomatic",0.000193899879342626
"1691","asymptomatic",0.0428499167660815
"1692","symptomatic",0.0930789062676131
"1693","symptomatic",0.000106164503133319
"1694","symptomatic",9.64790974432938e-05
"1695","symptomatic",0.00281678964815906
"1696","symptomatic",0.029115506471233
"1697","asymptomatic",0.000173348769263612
"1698","symptomatic",0.00464387288515012
"1699","symptomatic",8.78353325650292e-05
"1700","symptomatic",0.00106698219597069
"1701","symptomatic",8.98180483076734e-05
"1702","symptomatic",8.49501317412603e-05
"1703","symptomatic",0.843975361548952
"1704","asymptomatic",0.00160267731629499
"1705","symptomatic",0.0077589371848067
"1706","symptomatic",0.000154963316637347
"1707","symptomatic",0.000247952124700075
"1708","symptomatic",0.00130020463807044
"1709","asymptomatic",0.000143971570322984
"1710","symptomatic",0.000542003084387109
"1711","symptomatic",0.0842926482509514
"1712","symptomatic",0.0001110216312587
"1713","asymptomatic",0.0713005395693961
"1714","symptomatic",2.84864109448631
"1715","asymptomatic",1.06947245132343
"1716","symptomatic",0.0717748182990754
"1717","asymptomatic",0.00159555828682279
"1718","symptomatic",0.000117246763807166
"1719","asymptomatic",0.00225523137663343
"1720","symptomatic",0.000100168522963354
"1721","symptomatic",0.0633461608208304
"1722","symptomatic",1.15219965509962
"1723","symptomatic",0.477632266541639
"1724","symptomatic",0.000199505003418093
"1725","symptomatic",0.0745282535862856
"1726","asymptomatic",0.000195856652409287
"1727","asymptomatic",0.00633307253998514
"1728","asymptomatic",0.000258528351103311
"1729","symptomatic",0.000147360009341724
"1730","symptomatic",0.000470074640337614
"1731","asymptomatic",0.00025265286767959
"1732","asymptomatic",0.000190923223462743
"1733","asymptomatic",0.000163369910522446
"1734","symptomatic",0.285766880353713
"1735","symptomatic",0.00929302753413267
"1736","symptomatic",3.60145336735979
"1737","asymptomatic",1.34664940658376
"1738","symptomatic",0.232272516849626
"1739","symptomatic",2.23208123526349
"1740","asymptomatic",1.78891230422231
"1741","symptomatic",0.000233076386843513
"1742","asymptomatic",2.82938483573881
"1743","symptomatic",0.0529799396903734
"1744","asymptomatic",1.77624992744637
"1745","asymptomatic",1.89731947120204
"1746","asymptomatic",0.00145502747391359
"1747","symptomatic",9.03640415547783e-05
"1748","asymptomatic",0.0504255978898736
"1749","asymptomatic",0.843545030970987
"1750","asymptomatic",2.40961829148668
"1751","symptomatic",0.000107228905406488
"1752","asymptomatic",1.3664307642598
"1753","symptomatic",0.743906591666606
"1754","asymptomatic",0.000164994535395583
"1755","symptomatic",1.64291738591072
"1756","symptomatic",2.59071010741436
"1757","asymptomatic",0.00198753619070926
"1758","symptomatic",2.22766728666423
"1759","symptomatic",0.286364210246972
"1760","asymptomatic",0.0634464150523679
"1761","asymptomatic",0.0105259862185757
"1762","symptomatic",0.000386396277751513
"1763","symptomatic",0.343442109493585
"1764","asymptomatic",0.00015268889899033
"1765","symptomatic",0.000111029367844756
"1766","symptomatic",0.19092675578408
"1767","asymptomatic",2.86364341779289
"1768","symptomatic",0.0765093138875121
"1769","asymptomatic",2.32995902496253
"1770","asymptomatic",0.0120863146381012
"1771","asymptomatic",1.16866481847261
"1772","symptomatic",4.07652323234339
"1773","symptomatic",8.53814849927006e-05
"1774","symptomatic",0.000267526417005643
"1775","symptomatic",0.00946021657903539
"1776","asymptomatic",0.000154077715020799
"1777","symptomatic",0.413595340287855
"1778","asymptomatic",4.81571741165439
"1779","asymptomatic",0.670508301018935
"1780","symptomatic",0.100059304236276
"1781","symptomatic",0.000321922132796238
"1782","symptomatic",0.129271002685428
"1783","symptomatic",0.00866206274984483
"1784","symptomatic",9.50867512801511e-05
"1785","asymptomatic",0.072095552664919
"1786","symptomatic",0.000170084989257164
"1787","symptomatic",0.0056413497182197
"1788","asymptomatic",0.000142716024739501
"1789","asymptomatic",0.0392454511391281
"1790","asymptomatic",1.65336354173332
"1791","symptomatic",0.000541296184662614
"1792","symptomatic",0.000302381527741823
"1793","asymptomatic",0.108214607328472
"1794","symptomatic",9.0777573179211e-05
"1795","symptomatic",0.29324611514645
"1796","symptomatic",0.0348939062790779
"1797","asymptomatic",0.000195797410166281
"1798","symptomatic",0.365589504664586
"1799","asymptomatic",0.0492642080281207
"1800","symptomatic",0.339643880547389
"1801","symptomatic",0.000101558297698373
"1802","asymptomatic",0.597131818252066
"1803","symptomatic",0.0116886686686803
"1804","asymptomatic",0.953184597251589
"1805","symptomatic",0.527140604375471
"1806","symptomatic",0.908662271895719
"1807","asymptomatic",0.139532742147408
"1808","symptomatic",0.0121263897139022
"1809","symptomatic",0.000264915547132033
"1810","symptomatic",0.00360362682740418
"1811","asymptomatic",1.16635679207625
"1812","symptomatic",0.000161830270336273
"1813","symptomatic",0.0011919730223057
"1814","asymptomatic",0.211561883260523
"1815","symptomatic",9.11605767002092e-05
"1816","symptomatic",6.16581948791643
"1817","asymptomatic",0.00014289544178641
"1818","symptomatic",9.07107860333715e-05
"1819","symptomatic",0.0160714428252335
"1820","symptomatic",0.320383997691779
"1821","symptomatic",0.00012667706183465
"1822","asymptomatic",0.000149895093611636
"1823","asymptomatic",0.000137695825754869
"1824","symptomatic",0.0548569438059354
"1825","asymptomatic",0.847019597982964
"1826","symptomatic",0.000103841970361768
"1827","symptomatic",0.0317245936314782
"1828","asymptomatic",0.000270212709934034
"1829","symptomatic",1.05266292047895
"1830","asymptomatic",0.000154981346315817
"1831","symptomatic",0.00688354991957576
"1832","asymptomatic",1.12518732941833
"1833","asymptomatic",0.000137896357149113
"1834","symptomatic",2.08418973059501
"1835","asymptomatic",0.00013015482943718
"1836","asymptomatic",1.97300110185088
"1837","asymptomatic",1.71564584549407
"1838","symptomatic",0.193124933942072
"1839","symptomatic",1.58027784704432
"1840","symptomatic",0.000100435466419094
"1841","asymptomatic",0.000241558007203291
"1842","asymptomatic",0.479445796667712
"1843","asymptomatic",0.287543271829361
"1844","asymptomatic",0.0777166956254133
"1845","symptomatic",1.82149978979701
"1846","symptomatic",0.0317245936314782
"1847","symptomatic",0.301708176637345
"1848","asymptomatic",0.227136824018145
"1849","asymptomatic",0.000256824375079114
"1850","asymptomatic",1.93830744611353
"1851","asymptomatic",0.0515990145945896
"1852","symptomatic",0.00140601822102307
"1853","symptomatic",5.74464831413846
"1854","symptomatic",0.00844843359537545
"1855","symptomatic",0.099190465493367
"1856","asymptomatic",0.0497426534238321
"1857","symptomatic",0.0037342764947855
"1858","symptomatic",0.0521866897592527
"1859","symptomatic",0.616747759663606
"1860","symptomatic",0.654156219549117
"1861","symptomatic",0.117826270308072
"1862","symptomatic",0.0157572987929925
"1863","symptomatic",0.00882424191524945
"1864","symptomatic",0.00469498498392632
"1865","asymptomatic",0.00646538523599584
"1866","symptomatic",9.85735476876391e-05
"1867","symptomatic",0.000101874520650034
"1868","asymptomatic",0.836099044787095
"1869","symptomatic",0.00237499937459883
"1870","asymptomatic",0.000153033099082366
"1871","symptomatic",0.00539882757829502
"1872","symptomatic",8.74308818192937e-05
"1873","symptomatic",0.403584809033869
"1874","asymptomatic",0.0686851300998709
"1875","symptomatic",0.0286396072943196
"1876","symptomatic",2.03075654043657
"1877","symptomatic",0.163928976877224
"1878","symptomatic",0.00185356860489738
"1879","symptomatic",0.171757131116186
"1880","symptomatic",0.000371775542177546
"1881","symptomatic",0.0011478182786672
"1882","asymptomatic",0.000145460612742255
"1883","asymptomatic",0.0602254726117949
"1884","asymptomatic",0.0107273069182251
"1885","asymptomatic",0.00360036377927361
"1886","symptomatic",0.00152809850862655
"1887","asymptomatic",0.000134482633094679
"1888","symptomatic",0.00155773958094263
"1889","symptomatic",9.06016848694414e-05
"1890","symptomatic",0.0105484987033275
"1891","asymptomatic",0.181801838652363
"1892","asymptomatic",0.0113400946491931
"1893","asymptomatic",0.0033820862508475
"1894","symptomatic",0.00022077804772318
"1895","asymptomatic",0.000137695825754869
"1896","symptomatic",9.59595671792955e-05
"1897","asymptomatic",0.0651429201444987
"1898","symptomatic",0.000175989842301192
"1899","asymptomatic",2.82610430457306
"1900","symptomatic",9.66934997928323e-05
"1901","symptomatic",9.49389184761864e-05
"1902","symptomatic",0.00355887416923499
"1903","symptomatic",0.225272466131464
"1904","symptomatic",0.000105622665926468
"1905","symptomatic",0.0028832313629105
"1906","symptomatic",0.43750313143873
"1907","symptomatic",0.000366061748794848
"1908","asymptomatic",0.930697585616804
"1909","asymptomatic",2.8831476222475
"1910","asymptomatic",4.00835914690586
"1911","symptomatic",0.0002556561328164
"1912","symptomatic",0.701259846502114
"1913","asymptomatic",0.0533383838302525
"1914","symptomatic",0.000119855028236082
"1915","asymptomatic",0.00107428659364815
"1916","symptomatic",1.13349086411787
"1917","symptomatic",0.000108393384391899
"1918","symptomatic",0.000102776013355058
"1919","symptomatic",9.22983580282778e-05
"1920","symptomatic",0.000761913639562818
"1921","symptomatic",0.000233076386843513
"1922","symptomatic",1.47436787670205
"1923","symptomatic",8.76664216144809e-05
"1924","symptomatic",0.319405249496607
"1925","asymptomatic",2.1327969781521
"1926","symptomatic",3.78275225691682
"1927","symptomatic",9.10618277111618e-05
"1928","symptomatic",0.0074594737881426
"1929","symptomatic",0.000261249110233076
"1930","symptomatic",1.1227641585369
"1931","symptomatic",0.000943055493748571
"1932","asymptomatic",0.00132372033896366
"1933","symptomatic",0.641379565468899
"1934","symptomatic",0.0219229869093706
"1935","asymptomatic",0.794203723480817
"1936","symptomatic",3.48608947015842
"1937","asymptomatic",0.00978530813785638
"1938","symptomatic",0.0795747579974386
"1939","symptomatic",0.000221991038779697
"1940","symptomatic",0.000303150685666377
"1941","symptomatic",0.18847926764271
"1942","symptomatic",0.00158925832944688
"1943","asymptomatic",0.457148149203463
"1944","symptomatic",8.82144911357315e-05
"1945","symptomatic",0.0172315586152439
"1946","symptomatic",0.0608037059188751
"1947","symptomatic",0.000666870871323261
"1948","symptomatic",2.54313451781141
"1949","symptomatic",0.00557606796941736
"1950","asymptomatic",0.0196779043468554
"1951","symptomatic",2.94313195000051
"1952","symptomatic",0.000207196258151258
"1953","symptomatic",0.0797103819860455
"1954","asymptomatic",0.532791374165839
"1955","symptomatic",0.000101448108058548
"1956","symptomatic",0.000206217938993608
"1957","symptomatic",0.594905334754499
"1958","asymptomatic",0.000163697577450897
"1959","symptomatic",4.58468038610117
"1960","symptomatic",0.000107032141227401
"1961","symptomatic",0.000824346840444389
"1962","asymptomatic",0.0507754813092847
"1963","asymptomatic",0.205957769860155
"1964","symptomatic",0.00921639768518967
"1965","symptomatic",9.70659206181474e-05
"1966","symptomatic",2.83178481242954
"1967","symptomatic",0.0398255299624932
"1968","asymptomatic",0.172082913137714
"1969","symptomatic",3.86848621061938
"1970","symptomatic",7.80972277545116e-05
"1971","symptomatic",0.00552201472599687
"1972","symptomatic",4.96102153432107
"1973","symptomatic",0.00407522163207438
"1974","symptomatic",7.84214520201366e-05
"1975","asymptomatic",0.00147552793703127
"1976","symptomatic",0.000128333180288721
"1977","symptomatic",0.000931060469926981
"1978","symptomatic",0.0338060686858683
"1979","symptomatic",2.5507856627493
"1980","symptomatic",0.185993985460924
"1981","symptomatic",0.0121649770461206
"1982","symptomatic",0.000960565404580104
"1983","symptomatic",0.00025589652033137
"1984","symptomatic",0.0560163976676196
"1985","symptomatic",0.000399083057696762
"1986","symptomatic",3.18425411581529
"1987","symptomatic",0.414631295500091
"1988","symptomatic",0.000361410122392533
"1989","symptomatic",0.000664961153750114
"1990","symptomatic",0.000100910429455677
"1991","symptomatic",1.77150311117056
"1992","symptomatic",5.34355179036189
"1993","asymptomatic",0.000138629024744626
"1994","asymptomatic",0.00014476888824494
"1995","symptomatic",5.5151246612131
"1996","symptomatic",0.165357728848086
"1997","symptomatic",3.09934807971281
"1998","asymptomatic",0.00496255766114648
"1999","symptomatic",0.931925743996452
"2000","asymptomatic",0.000141668072280502
"2001","symptomatic",0.0255404535944215
"2002","symptomatic",0.000120562242149438
"2003","symptomatic",0.000148901226444663
"2004","symptomatic",9.20595800858291e-05
"2005","asymptomatic",0.000143743555813189
"2006","symptomatic",2.72278828641326
"2007","asymptomatic",0.315884442087753
"2008","symptomatic",1.45441616467766
"2009","symptomatic",0.000104356279733843
"2010","symptomatic",0.00934460597661543
"2011","asymptomatic",0.103620231558403
"2012","symptomatic",0.000132771179277642
"2013","symptomatic",0.00143798619054816
"2014","symptomatic",1.90187749549889
"2015","asymptomatic",0.040848737116547
"2016","asymptomatic",0.402358076197134
"2017","asymptomatic",0.000157917130373119
"2018","symptomatic",0.0443511566490805
"2019","asymptomatic",0.000146273234863827
"2020","symptomatic",0.000131465640693482
"2021","symptomatic",0.00642352062652734
"2022","symptomatic",0.977294978465846
"2023","symptomatic",1.86627824240196
"2024","symptomatic",0.000136401862608819
"2025","asymptomatic",0.000138163189983862
"2026","asymptomatic",0.000136932530849652
"2027","symptomatic",0.225086182846199
"2028","asymptomatic",0.000300414563334354
"2029","symptomatic",0.000321224661978174
"2030","asymptomatic",0.000542678333266222
"2031","asymptomatic",0.00201176376817067
"2032","asymptomatic",0.00744763896427481
"2033","symptomatic",0.00115549193508283
"2034","symptomatic",2.17292792318998
"2035","symptomatic",0.34774102042265
"2036","symptomatic",5.08998354761717
"2037","asymptomatic",0.02426415533741
"2038","symptomatic",0.000100168522963354
"2039","asymptomatic",0.0132407570047984
"2040","symptomatic",0.017120538868635
"2041","symptomatic",0.000116527231749505
"2042","symptomatic",0.780144394018778
"2043","asymptomatic",0.001467127022797
"2044","symptomatic",0.0008277830190165
"2045","symptomatic",0.913810533303403
"2046","symptomatic",0.00275914570117036
"2047","symptomatic",0.0961791729435096
"2048","symptomatic",0.000497319082751081
"2049","symptomatic",6.91452463361645
"2050","asymptomatic",0.179400480127126
"2051","symptomatic",0.223440741034175
"2052","symptomatic",0.039959373485519
"2053","asymptomatic",0.277376420528756
"2054","asymptomatic",0.000142202890107332
"2055","symptomatic",0.21385697355127
"2056","asymptomatic",0.649125286479915
"2057","asymptomatic",0.00198753619070926
