"","origin_country_iso_code","destination_country_iso_code","imported_cases_mid","imported_cases_low","imported_cases_high","country","incidence_mid","incidence_low","incidence_high"
"47","GBR","MAR",177.184939492676,165.156625024313,194.634505052787,"Morocco",5357.93693470441,4910.40275155655,7713.61794280142
"48","GBR","MEX",98.4360774959313,91.7536805690629,108.130280584882,"Mexico",11523.0402655334,6286.03463419822,20250.3750877428
"49","GBR","MLT",610.303680474774,568.87281952819,670.407739626265,"Malta",188.168625697536,174.339739750365,205.883370868207
"50","GBR","MYS",285.464624738201,266.085673650282,313.577813696156,"Malaysia",2189.55329318831,2090.62687184128,2309.74574195789
"51","GBR","NLD",4823.36779730063,4495.93034788408,5298.38374865919,"Netherlands",9110.82192340894,9037.23146282528,9184.98518441309
"52","GBR","NOR",1181.23292995118,1101.04416682875,1297.56336701858,"Norway",883.097312645299,823.873860851617,973.247887905833
"53","GBR","PHL",29.5308232487794,27.5261041707189,32.4390841754645,"Philippines",1920.24592096143,1696.73363628561,2541.05886651686
"54","GBR","POL",3907.91227658847,3642.6211185918,4292.7721392198,"Poland",45475.7747982896,39141.7160823815,55931.5807314642
"55","GBR","PRI",49.2180387479657,45.8768402845314,54.0651402924408,NA,NA,NA,NA
"56","GBR","PRT",3179.48530311858,2963.64388238073,3492.60806289167,"Portugal",13299.1825782166,11629.7439524779,15677.8565075519
"57","GBR","QAT",2500.27636839666,2330.5434864542,2746.50912685599,"Qatar",360.728926355082,299.227411312875,516.464544301002
"58","GBR","ROU",1289.5126151967,1201.97321545472,1416.50667566195,"Romania",16099.0432432244,8844.35347432463,22046.2802145175
"59","GBR","RUS",1496.22837793816,1394.65594464976,1643.5802648902,"Russia",34198.6330898428,30555.3912880944,41744.624306699
"60","GBR","SAU",88.5924697463382,82.5783125121566,97.3172525263934,"Saudi Arabia",634.145827208296,526.674592429892,786.024439460588
"61","GBR","SGP",797.332227717043,743.204812609409,875.85527273754,"Singapore",6.78894916479951,6.76666666666667,6.99084190311907
"62","GBR","SRB",98.4360774959313,91.7536805690629,108.130280584882,"Serbia",6131.5031952861,5992.84223722333,6278.82365957604
"63","GBR","SVK",305.151840237387,284.436409764095,335.203869813133,"Slovakia",2929.28189137576,2512.07595125022,3661.28490684773
"64","GBR","SVN",9.84360774959313,9.17536805690629,10.8130280584882,"Slovenia",5092.04647004475,3294.3879628479,6224.85999862297
"65","GBR","SWE",1427.323123691,1330.42836825141,1567.88906848078,"Sweden",10475.3924551233,9994.53823093895,11058.271573367
"66","GBR","TUR",1358.41786944385,1266.20079185307,1492.19787207136,"Turkey",23165.4741826687,16168.77571008,147738.403686443
"67","GBR","TWN",344.52627123576,321.13788199172,378.455982047085,"Taiwan",4.29787735044407,4.05277716486547,4.68220461715856
"68","GBR","UKR",433.118740982098,403.716194503877,475.773234573479,"Ukraine",14244.1333370539,12968.188757135,22337.6092276189
"69","GBR","USA",11969.8270235052,11157.247557198,13148.6421191216,"United States",203351.988875782,185394.628906567,332405.892307832
"70","GBR","VCT",9.84360774959313,9.17536805690629,10.8130280584882,NA,NA,NA,NA
"71","GBR","ZAF",708.739757970705,660.626500097253,778.538020211147,"South Africa",6720.98231044516,5906.12068084724,7782.63736345612
