"iso_a3","exports_mid","exports_low","exports_high","incidence_mid","incidence_low","incidence_high","month","variant"
"POL",167.635425883585,156.255386336549,184.144534177597,22004.9514317301,18735.0999482832,27755.7764559278,"december",FALSE
"PRI",0.802083377433419,0.747633427447604,0.881074326208597,NA,NA,NA,"december",FALSE
"PRT",178.463551478936,166.348437607092,196.039037581413,9299.16522896712,8131.41568833238,10961.6138768086,"december",FALSE
"QAT",113.895839595545,106.16394669756,125.112554321621,275.792418054167,229.337202578187,388.203383291006,"december",FALSE
"ROU",64.1666701946736,59.8106741958083,70.485946096688,9428.23791743272,5209.56671635101,12806.2761794311,"december",FALSE
"RUS",62.9635451285235,58.689224054637,69.164334607375,42301.0893629838,37705.9664849887,51864.6983286416,"december",FALSE
"SAU",4.4114585758838,4.11198385096181,4.84590879414729,340.389764637796,283.309841734351,421.427156237343,"december",FALSE
"SGP",30.0781266537532,28.0362535292851,33.0402872328224,12.3530547700402,12.2903225806452,12.8838126425938,"december",FALSE
"SRB",5.21354195331719,4.85961727840942,5.72698312035589,6251.57925325328,6100.80251667312,6424.50803223718,"december",FALSE
"SVK",20.0520844358355,18.6908356861901,22.0268581552149,6989.0802236048,5618.33695019972,8746.28703783987,"december",FALSE
"SVN",1.20312506615013,1.1214501411714,1.3216114893129,5926.20962740983,3798.85817431142,7279.62416152105,"december",FALSE
"SWE",62.1614617510901,57.941590627189,68.2832602811664,11629.0728661377,11107.3589855984,12262.5910040783,"december",FALSE
"THA",0.401041688716709,0.373816713723801,0.440537163104299,320.833907578637,293.974647028866,1005.87092903765,"december",FALSE
"TUR",64.5677118833903,60.1844909095321,70.9264832597918,39470.2019839014,30013.1254996348,246488.416845002,"december",FALSE
"TWN",11.6302089727846,10.8406846979902,12.7755777300246,4.11810016700126,4.00543269499416,4.34341018671579,"december",FALSE
"UKR",28.4739598988864,26.5409866743899,31.2781385804052,12342.4480723282,11243.9832177326,19215.4610142853,"december",FALSE
"USA",514.937528312254,479.980660421361,565.649717425919,242440.241940931,223245.207556573,394123.202489121,"december",FALSE
"VCT",1.60416675486683,1.49526685489521,1.76214865241719,NA,NA,NA,"december",FALSE
"ZAF",30.0781266537532,28.0362535292851,33.0402872328224,29295.5893412063,25752.596823786,33925.1620629909,"december",FALSE
"ARE",4023.19823216432,3750.08081234526,4419.41171122456,1362.28897652206,1277.44053153879,1532.82926794742,"december",TRUE
"AUT",891.504153718229,830.983816371961,979.301458737257,4884.00135782278,2527.70967741936,7554.40096002448,"december",TRUE
"BEL",2125.89452040501,1981.57679288699,2335.25732468116,2455.34075372115,2230.67742987519,68137.4481531436,"december",TRUE
"BGR",106.675710701327,99.4339609333968,117.181371130954,5349.11633546432,4822.36559717239,6004.27051931367,"december",TRUE
"BHR",358.125600211597,333.814011704976,393.394603082489,189.766578226883,184.489881349577,211.576866231528,"december",TRUE
"BLR",99.0560170798028,92.3315351524402,108.811273193029,2251.02036254205,2142.89140826139,2367.20752054468,"december",TRUE
"BMU",121.915097944374,113.638812495311,133.921567006805,NA,NA,NA,"december",TRUE
"BRA",411.46345556226,383.530992171675,451.985288647966,52041.4197390311,48261.5782895393,103947.046446338,"december",TRUE
"BRB",571.47702161425,532.68193357177,627.757345344398,4.59440219907055,4.14668155398339,5.15271528853864,"december",TRUE
"BRN",15.2393872430467,14.2048515619139,16.7401958758506,0.317137085211523,0.267279794185616,0.382578307086948,"december",TRUE
"CAN",1142.9540432285,1065.36386714354,1255.5146906888,NA,NA,NA,"december",TRUE
"CHE",3604.11508298054,3359.44739439263,3959.05632463867,4977.00042777998,4039.48387096774,17189.5776319704,"december",TRUE
"CHN",30.4787744860933,28.4097031238278,33.4803917517012,NA,NA,NA,"december",TRUE
"COL",15.2393872430467,14.2048515619139,16.7401958758506,12083.4634928381,11084.2273918567,28007.7946701347,"december",TRUE
"CRI",7.61969362152333,7.10242578095694,8.3700979379253,1401.52719835454,1281.00513603305,1609.79821075254,"december",TRUE
"CYP",571.47702161425,532.68193357177,627.757345344398,383.781081578141,369.483871079561,422.714105494165,"december",TRUE
"CZE",761.969362152333,710.242578095694,837.00979379253,13167.9373054023,11894.1368821679,14868.9651157687,"december",TRUE
"DEU",10172.2909847336,9481.73841757752,11174.0807471303,268282.761227726,196078.08317372,293407.14726731,"december",TRUE
"DNK",1188.67220495764,1107.97842182929,1305.73527831635,2740.30610021432,2687.14476329569,3016.33889183567,"december",TRUE
"ESP",6949.16058282927,6477.41231223272,7633.52931938787,12902.0996925085,10892.5048651361,19375.1706751973,"december",TRUE
"EST",167.633259673513,156.253367181052,184.142154634356,564.435124594312,550.351475057235,583.000372346239,"december",TRUE
"FIN",556.237634371203,518.477082009857,611.017149468547,558.882640714707,534.965636391724,593.747624724233,"december",TRUE
"FRA",5425.22185852461,5056.92715604134,5959.50973180281,25090.9437858947,14837.8489006014,49433.5787170662,"december",TRUE
"GBR",NA,NA,NA,NA,NA,NA,"december",TRUE
"GGY",739.110281287763,688.935300752823,811.899499978754,NA,NA,NA,"december",TRUE
"GIB",121.915097944374,113.638812495311,133.921567006805,NA,NA,NA,"december",TRUE
"GRC",876.264766475182,816.778964810048,962.561262861406,3347.80490834674,2984.79747043672,4260.38827779233,"december",TRUE
"HKG",1005.79955804107,937.520203086315,1104.85292780614,NA,NA,NA,"december",TRUE
"HRV",53.3378553506633,49.7169804666986,58.5906855654771,3883.86879053331,3449.0298739473,4458.33125110645,"december",TRUE
"HUN",708.631506801669,660.525597628995,778.419108227052,6861.21409662886,3399.74193548387,9430.2838309035,"december",TRUE
"IMN",426.702842805306,397.735843733588,468.725484523816,NA,NA,NA,"december",TRUE
"IND",1333.44638376659,1242.92451166746,1464.76713913693,29707.022083408,26373.0167708543,38939.1998982872,"december",TRUE
"IRL",4800.40698155969,4474.52824200288,5273.16170089294,760.976206569432,750.238324440126,778.26797620632,"december",TRUE
"ISL",380.984681076167,355.121289047847,418.504896896265,12.9099442009178,11.679485916358,14.6678266143203,"december",TRUE
"ISR",624.814876964913,582.398914038469,686.348030909875,3340.54923867786,3215.01218044387,3762.38606794321,"december",TRUE
"ITA",4640.3934155077,4325.37730060277,5097.3896441965,18985.5648458851,18920.2341110078,18988.4496313022,"december",TRUE
"JEY",1508.69933706162,1406.28030462948,1657.27939170921,NA,NA,NA,"december",TRUE
"JPN",640.054264207959,596.603765600383,703.088226785725,2839.28896526187,2813.2422105501,2840.42697264649,"december",TRUE
"KAZ",38.0984681076167,35.5121289047847,41.8504896896265,1510.9784966313,1402.19876259931,2077.89197190537,"december",TRUE
"KOR",297.168051239409,276.994605457321,326.433819579086,1112.11395622668,973.825668417965,1275.15593798181,"december",TRUE
"LBN",320.02713210398,298.301882800191,351.544113392862,2094.44188838563,1825.66855007211,2709.60139995088,"december",TRUE
"LCA",106.675710701327,99.4339609333968,117.181371130954,3.52141535563815,3.0495658823446,4.28358215612523,"december",TRUE
"LTU",533.378553506633,497.169804666986,585.906855654771,3127.89295438125,2867.31588872639,3489.27001346058,"december",TRUE
"LUX",480.040698155969,447.452824200287,527.316170089294,378.841884023537,378.612903226077,378.659091216107,"december",TRUE
"LVA",464.801310912923,433.247972638373,510.575974213443,1127.35534785175,1015.96111719446,1291.8630759295,"december",TRUE
"MAR",190.492340538083,177.560644523923,209.252448448133,2945.51560731259,2694.34630093891,4290.2161204976,"december",TRUE
"MEX",198.112034159607,184.66307030488,217.622546386058,18111.4937436784,10082.2919940714,30890.8567654074,"december",TRUE
"MLT",365.74529383312,340.916437485933,401.764701020415,154.914215458038,144.102902666087,168.165866887079,"december",TRUE
"MYS",205.73172778113,191.765496085837,225.992644323983,2113.94934196486,1999.51296196968,2264.0597078841,"december",TRUE
"NLD",5615.7141990627,5234.48780056526,6168.76218025094,10997.4206202038,10923.9684531418,11071.6029828676,"december",TRUE
"NOR",685.772425937099,639.218320286124,753.308814413277,612.145292255065,564.386412356172,681.451576924853,"december",TRUE
"PHL",38.0984681076167,35.5121289047847,41.8504896896265,1529.7131892788,1370.81210567126,2016.43880073674,"december",TRUE
"POL",3185.03193379676,2968.81397644,3498.70093805277,22004.9514317301,18735.0999482832,27755.7764559278,"december",TRUE
"PRI",15.2393872430467,14.2048515619139,16.7401958758506,NA,NA,NA,"december",TRUE
"PRT",3390.76366157788,3160.57947252584,3724.69358237676,9299.16522896712,8131.41568833238,10961.6138768086,"december",TRUE
"QAT",2163.99298851262,2017.08892179177,2377.10781437079,275.792418054167,229.337202578187,388.203383291006,"december",TRUE
"ROU",1219.15097944374,1136.38812495311,1339.21567006805,9428.23791743272,5209.56671635101,12806.2761794311,"december",TRUE
"RUS",1196.29189857917,1115.08084761024,1314.10537625428,42301.0893629838,37705.9664849887,51864.6983286416,"december",TRUE
"SAU",83.8166298367566,78.1266835905263,92.0710773171783,340.389764637796,283.309841734351,421.427156237343,"december",TRUE
"SGP",571.47702161425,532.68193357177,627.757345344398,12.3530547700402,12.2903225806452,12.8838126425938,"december",TRUE
"SRB",99.0560170798028,92.3315351524402,108.811273193029,6251.57925325328,6100.80251667312,6424.50803223718,"december",TRUE
"SVK",380.984681076167,355.121289047847,418.504896896265,6989.0802236048,5618.33695019972,8746.28703783987,"december",TRUE
"SVN",22.85908086457,21.3072773428708,25.1102938137759,5926.20962740983,3798.85817431142,7279.62416152105,"december",TRUE
"SWE",1181.05251133612,1100.87599604832,1297.36518037842,11629.0728661377,11107.3589855984,12262.5910040783,"december",TRUE
"THA",7.61969362152333,7.10242578095694,8.3700979379253,320.833907578637,293.974647028866,1005.87092903765,"december",TRUE
"TUR",1226.77067306526,1143.49055073407,1347.58576800597,39470.2019839014,30013.1254996348,246488.416845002,"december",TRUE
"TWN",220.971115024176,205.970347647751,242.732840199833,4.11810016700126,4.00543269499416,4.34341018671579,"december",TRUE
"UKR",540.998247128157,504.272230447943,594.276953592696,12342.4480723282,11243.9832177326,19215.4610142853,"december",TRUE
"USA",9783.68661003595,9119.51470274871,10747.2057522961,242440.241940931,223245.207556573,394123.202489121,"december",TRUE
"VCT",30.4787744860933,28.4097031238278,33.4803917517012,NA,NA,NA,"december",TRUE
"ZAF",571.47702161425,532.68193357177,627.757345344398,29295.5893412063,25752.596823786,33925.1620629909,"december",TRUE
"ARE",12.23776305194,11.4069945746669,13.4429650814993,3285.0017219475,3091.45465414795,3653.95011685076,"january",FALSE
"AUT",1.83840835085197,1.71360680830198,2.01945887995617,3654.28715644422,1728.48387096774,5811.1158997019,"january",FALSE
"BEL",6.99692730548139,6.5219363599553,7.68600021475857,2260.12883215303,2053.45161290323,64384.0694048304,"january",FALSE
"BGR",0.137194653048654,0.127881105097163,0.150705886563893,1639.33096021706,1477.86286263205,1840.10689241497,"january",FALSE
"BHR",1.37194653048654,1.27881105097163,1.50705886563893,342.266221614095,334.903225807745,381.462974402043,"january",FALSE
"BLR",0.356706097926501,0.332490873252623,0.391835305066123,1908.94066289933,1813.10912324331,1997.94598966533,"january",FALSE
"BMU",0.356706097926501,0.332490873252623,0.391835305066123,NA,NA,NA,"january",FALSE
"BRA",0.0274389306097308,0.0255762210194325,0.0301411773127787,56461.8553301291,52346.2595364435,112967.252278839,"january",FALSE
"BRB",0.164633583658385,0.153457326116595,0.180847063876672,40.2529454212543,38.1849133544989,44.268202073291,"january",FALSE
"BRN",0.0274389306097308,0.0255762210194325,0.0301411773127787,0.994667370745884,0.841955860622585,1.19646149023956,"january",FALSE
"CAN",3.01828236707039,2.81338431213758,3.31552950440566,NA,NA,NA,"january",FALSE
"CHE",7.95728987682193,7.4171040956354,8.74094142070583,2748.74336609712,2226.58064516129,9768.67656945141,"january",FALSE
"CHN",0.32926716731677,0.30691465223319,0.361694127753344,NA,NA,NA,"january",FALSE
"CRI",0.0274389306097308,0.0255762210194325,0.0301411773127787,1146.25124345971,1053.20719712269,1302.10941260913,"january",FALSE
"CYP",1.67377476719358,1.56014948218538,1.8386118160795,299.445793152955,285.709677419355,333.474588916355,"january",FALSE
"CZE",1.09755722438924,1.0230488407773,1.20564709251115,17862.1764087253,16127.8048383724,20073.8648913549,"january",FALSE
"DEU",27.4938084709503,25.6273734614714,30.2014596674042,221701.593877316,161997.272087336,242618.704785006,"january",FALSE
"DNK",2.71645413036335,2.53204588092382,2.98397655396509,1152.38032570513,1130.32265346529,1284.59406867845,"january",FALSE
"DZA",0.0274389306097308,0.0255762210194325,0.0301411773127787,266.040172441959,257.880713366883,563.35658977126,"january",FALSE
"ESP",13.5273927905973,12.6090769625802,14.8596004151999,33432.3616980936,28043.0063545362,50729.3166852458,"january",FALSE
"EST",0.493900750975155,0.460371978349785,0.542541191630016,582.786343326808,569.538420574241,598.117122449472,"january",FALSE
"FIN",1.5091411835352,1.40669215606879,1.65776475220283,435.675717272392,416.298648018381,463.032427711521,"january",FALSE
"FRA",13.7194653048654,12.7881105097163,15.0705886563893,36882.1200565312,21870.456166525,72085.0861632059,"january",FALSE
"GBR",NA,NA,NA,NA,NA,NA,"january",FALSE
"GGY",1.94816407329089,1.81591169237971,2.14002358920728,NA,NA,NA,"january",FALSE
"GIB",0.219511444877846,0.20460976815546,0.24112941850223,NA,NA,NA,"january",FALSE
"GRC",0.548778612194617,0.51152442038865,0.602823546255571,1955.88361497024,1744.47885964694,2515.76728024231,"january",FALSE
"HKG",1.23475187743789,1.15092994587446,1.35635297907504,NA,NA,NA,"january",FALSE
"HRV",0.219511444877846,0.20460976815546,0.24112941850223,1105.23909772527,980.663385238075,1272.67366613922,"january",FALSE
"HUN",1.67377476719358,1.56014948218538,1.8386118160795,3201.65736598386,1453.93548387097,4430.81135197282,"january",FALSE
"IMN",1.09755722438924,1.0230488407773,1.20564709251115,NA,NA,NA,"january",FALSE
"IND",3.45730525682609,3.22260384844849,3.79778834141012,17840.6722734555,16090.2597737595,23369.0425422982,"january",FALSE
"IRL",14.5426332231574,13.5553971402993,15.9748239757727,3514.90900758302,3464.74241968108,3542.16154973913,"january",FALSE
"ISL",0.960362571340581,0.895167735680139,1.05494120594726,8.65901651963664,8.00144127564952,9.6889956313386,"january",FALSE
"ISR",1.53658011414493,1.43226837708822,1.68790592951561,8217.61729755311,7933.4936203341,9071.09245688478,"january",FALSE
"ITA",10.1249653949907,9.43762555617061,11.1220944284153,16378.6157637686,16306.8634313782,16370.5084233727,"january",FALSE
"JEY",2.9359655752412,2.73665564907928,3.22510597246732,NA,NA,NA,"january",FALSE
"JPN",2.05791979572982,1.91821657645744,2.2605882984584,5141.48705313541,5079.67318427663,5156.38312921587,"january",FALSE
"KAZ",0.0274389306097308,0.0255762210194325,0.0301411773127787,1866.55192283816,1735.53906919842,2532.03126481293,"january",FALSE
"KOR",0.548778612194617,0.51152442038865,0.602823546255571,719.422401862176,632.603707630302,823.906184976623,"january",FALSE
"LBN",0.740851126462733,0.690557967524676,0.813811787445023,5530.00244153186,4809.81689851923,6822.23535742074,"january",FALSE
"LTU",2.63413733853416,2.45531721786552,2.89355302202675,1643.7810379076,1505.93005709831,1835.17423421533,"january",FALSE
"LUX",1.12499615499896,1.04862506179673,1.23578826982393,128.268977142508,128.161290322581,128.272389490279,"january",FALSE
"LVA",1.94816407329089,1.81591169237971,2.14002358920728,1288.94625329358,1162.37733838892,1472.50730450671,"january",FALSE
"MEX",0.521339681584886,0.485948199369218,0.572682368942795,25056.3766153031,14134.3892443653,41887.6998344746,"january",FALSE
"MLT",1.0701182937795,0.997472619757868,1.17550591519837,259.396048003331,240.799826804187,282.944723096271,"january",FALSE
"MYS",0.493900750975155,0.460371978349785,0.542541191630016,3886.12151038018,3487.5601595669,4077.55683717591,"january",FALSE
"NLD",12.8962973865735,12.0208238791333,14.166353337006,6932.15857807038,6887.60609431001,6977.11649096913,"january",FALSE
"NOR",2.82620985280228,2.63435076500155,3.10454126321621,597.539029750143,552.209063243244,656.44519792381,"january",FALSE
"OMN",0.0274389306097308,0.0255762210194325,0.0301411773127787,336.219640601674,314.18494120468,383.733113728872,"january",FALSE
"POL",8.6432631420652,8.05650962112124,9.49447085352529,17183.1104861541,14694.7768137792,21429.3597155998,"january",FALSE
"PRT",5.54266398316563,5.16639664592537,6.08851781718127,26593.6065387301,23234.9343330929,31379.1433490615,"january",FALSE
"QAT",7.24387768096893,6.7521223491302,7.95727081057356,397.024287312502,330.602584414233,565.045179267248,"january",FALSE
"ROU",4.39022889755694,4.0921953631092,4.82258837004459,5602.83474402394,3124.99303357885,7637.26435858255,"january",FALSE
"RUS",1.75609155902277,1.63687814524368,1.92903534801784,34290.9773735686,30401.2958061978,41741.9148800988,"january",FALSE
"SAU",0.192072514268116,0.179033547136028,0.210988241189451,341.295244822924,283.77848556275,421.872626898827,"january",FALSE
"SEN",0.0274389306097308,0.0255762210194325,0.0301411773127787,433.236713020577,395.482606468331,484.308131520915,"january",FALSE
"SGP",1.89328621207143,1.76475925034085,2.07974123458173,30.3636762729081,30.2258064516129,31.4705059773088,"january",FALSE
"SRB",0.274389306097308,0.255762210194325,0.301411773127787,2008.09092853614,1953.98548272939,2059.08344437891,"january",FALSE
"SVK",1.72865262841304,1.61130192422425,1.89889417070506,9201.6040570098,7363.89804297903,11686.2624283628,"january",FALSE
"SVN",0.137194653048654,0.127881105097163,0.150705886563893,5287.53675664529,3428.98061641869,6480.66562158035,"january",FALSE
"SWE",2.77133199158282,2.58319832296268,3.04425890859065,6905.20290164092,6603.94474400048,7271.55381877141,"january",FALSE
"THA",0.274389306097308,0.255762210194325,0.301411773127787,693.547477539232,629.258409657586,2836.39096899597,"january",FALSE
"TUR",4.60974034243478,4.29680513126466,5.06371778854682,11205.0454966378,8671.35032512196,70370.4505700625,"january",FALSE
"UKR",1.59145797536439,1.48342081912709,1.74818828414117,6340.15559084881,5781.47944636426,9902.40567635283,"january",FALSE
"USA",30.2377015319234,28.1849955634146,33.2155773986822,217735.975780915,200523.271553875,350708.611911881,"january",FALSE
"ZAF",0.576217542804348,0.537100641408083,0.632964723568351,45866.3477895909,40320.2910779633,53094.9582579725,"january",FALSE
"ARE",2052.633835854,1913.28945739414,2254.78176553803,3285.0017219475,3091.45465414795,3653.95011685076,"january",TRUE
"AUT",308.355307179861,287.422407276698,338.722821280377,3654.28715644422,1728.48387096774,5811.1158997019,"january",TRUE
"BEL",1173.59109449052,1093.92110232176,1289.16894666412,2260.12883215303,2053.45161290323,64384.0694048304,"january",TRUE
"BGR",23.0115900880493,21.4494333788581,25.2778224836102,1639.33096021706,1477.86286263205,1840.10689241497,"january",TRUE
"BHR",230.115900880493,214.494333788581,252.778224836102,342.266221614095,334.903225807745,381.462974402043,"january",TRUE
"BLR",59.8301342289282,55.7685267850311,65.7223384573866,1908.94066289933,1813.10912324331,1997.94598966533,"january",TRUE
"BMU",59.8301342289282,55.7685267850311,65.7223384573866,NA,NA,NA,"january",TRUE
"BRA",4.60231801760986,4.28988667577162,5.05556449672204,56461.8553301291,52346.2595364435,112967.252278839,"january",TRUE
"BRB",27.6139081056592,25.7393200546297,30.3333869803322,40.2529454212543,38.1849133544989,44.268202073291,"january",TRUE
"BRN",4.60231801760986,4.28988667577162,5.05556449672204,0.994667370745884,0.841955860622585,1.19646149023956,"january",TRUE
"CAN",506.254981937085,471.887534334878,556.112094639425,NA,NA,NA,"january",TRUE
"CHE",1334.67222510686,1244.06713597376,1466.11370404939,2748.74336609712,2226.58064516129,9768.67656945141,"january",TRUE
"CHN",55.2278162113183,51.4786401092594,60.6667739606646,NA,NA,NA,"january",TRUE
"CRI",4.60231801760986,4.28988667577162,5.05556449672204,1146.25124345971,1053.20719712269,1302.10941260913,"january",TRUE
"CYP",280.741399074201,261.683087222069,308.389434300045,299.445793152955,285.709677419355,333.474588916355,"january",TRUE
"CZE",184.092720704395,171.595467030865,202.222579868882,17862.1764087253,16127.8048383724,20073.8648913549,"january",TRUE
"DEU",4611.52265364508,4298.46644912316,5065.67562571549,221701.593877316,161997.272087336,242618.704785006,"january",TRUE
"DNK",455.629483743377,424.69878090139,500.500885175483,1152.38032570513,1130.32265346529,1284.59406867845,"january",TRUE
"DZA",4.60231801760986,4.28988667577162,5.05556449672204,266.040172441959,257.880713366883,563.35658977126,"january",TRUE
"ESP",2268.94278268166,2114.91413115541,2492.39329688397,33432.3616980936,28043.0063545362,50729.3166852458,"january",TRUE
"EST",82.8417243169775,77.2179601638891,91.0001609409968,582.786343326808,569.538420574241,598.117122449472,"january",TRUE
"FIN",253.127490968543,235.943767167439,278.056047319712,435.675717272392,416.298648018381,463.032427711521,"january",TRUE
"FRA",2301.15900880493,2144.94333788581,2527.78224836102,36882.1200565312,21870.456166525,72085.0861632059,"january",TRUE
"GBR",NA,NA,NA,NA,NA,NA,"january",TRUE
"GGY",326.7645792503,304.581953979785,358.945079267265,NA,NA,NA,"january",TRUE
"GIB",36.8185441408789,34.3190934061729,40.4445159737764,NA,NA,NA,"january",TRUE
"GRC",92.0463603521973,85.7977335154323,101.11128993444,1955.88361497024,1744.47885964694,2515.76728024231,"january",TRUE
"HKG",207.104310792444,193.044900409723,227.500402352492,NA,NA,NA,"january",TRUE
"HRV",36.8185441408789,34.3190934061729,40.4445159737764,1105.23909772527,980.663385238075,1272.67366613922,"january",TRUE
"HUN",280.741399074201,261.683087222069,308.389434300045,3201.65736598386,1453.93548387097,4430.81135197282,"january",TRUE
"IMN",184.092720704395,171.595467030865,202.222579868882,NA,NA,NA,"january",TRUE
"IND",579.892070218843,540.525721147224,637.001126586978,17840.6722734555,16090.2597737595,23369.0425422982,"january",TRUE
"IRL",2439.22854933323,2273.63993815896,2679.44918326269,3514.90900758302,3464.74241968108,3542.16154973913,"january",TRUE
"ISL",161.081130616345,150.146033652007,176.944757385272,8.65901651963664,8.00144127564952,9.6889956313386,"january",TRUE
"ISR",257.729808986152,240.233653843211,283.111611816434,8217.61729755311,7933.4936203341,9071.09245688478,"january",TRUE
"ITA",1698.25534849804,1582.96818335973,1865.50329929043,16378.6157637686,16306.8634313782,16370.5084233727,"january",TRUE
"JEY",492.448027884256,459.017874307564,540.945401149259,NA,NA,NA,"january",TRUE
"JPN",345.17385132074,321.741500682872,379.167337254154,5141.48705313541,5079.67318427663,5156.38312921587,"january",TRUE
"KAZ",4.60231801760986,4.28988667577162,5.05556449672204,1866.55192283816,1735.53906919842,2532.03126481293,"january",TRUE
"KOR",92.0463603521973,85.7977335154323,101.11128993444,719.422401862176,632.603707630302,823.906184976623,"january",TRUE
"LBN",124.262586475466,115.826940245833,136.500241411495,5530.00244153186,4809.81689851923,6822.23535742074,"january",TRUE
"LTU",441.822529690547,411.829120874075,485.334191685316,1643.7810379076,1505.93005709831,1835.17423421533,"january",TRUE
"LUX",188.695038722004,175.885353706636,207.278144365604,128.268977142508,128.161290322581,128.272389490279,"january",TRUE
"LVA",326.7645792503,304.581953979785,358.945079267265,1288.94625329358,1162.37733838892,1472.50730450671,"january",TRUE
"MEX",87.4440423345874,81.5078468396608,96.0557254377188,25056.3766153031,14134.3892443653,41887.6998344746,"january",TRUE
"MLT",179.490402686785,167.305580355093,197.16701537216,259.396048003331,240.799826804187,282.944723096271,"january",TRUE
"MYS",82.8417243169775,77.2179601638891,91.0001609409968,3886.12151038018,3487.5601595669,4077.55683717591,"january",TRUE
"NLD",2163.08946827664,2016.24673761266,2376.11531345936,6932.15857807038,6887.60609431001,6977.11649096913,"january",TRUE
"NOR",474.038755813816,441.858327604476,520.723143162371,597.539029750143,552.209063243244,656.44519792381,"january",TRUE
"OMN",4.60231801760986,4.28988667577162,5.05556449672204,336.219640601674,314.18494120468,383.733113728872,"january",TRUE
"POL",1449.7301755471,1351.31430286806,1592.50281646744,17183.1104861541,14694.7768137792,21429.3597155998,"january",TRUE
"PRT",929.668239557192,866.557108505867,1021.22402833785,26593.6065387301,23234.9343330929,31379.1433490615,"january",TRUE
"QAT",1215.011956649,1132.53008240371,1334.66902713462,397.024287312502,330.602584414233,565.045179267248,"january",TRUE
"ROU",736.370882817578,686.381868123459,808.890319475527,5602.83474402394,3124.99303357885,7637.26435858255,"january",TRUE
"RUS",294.548353127031,274.552747249383,323.556127790211,34290.9773735686,30401.2958061978,41741.9148800988,"january",TRUE
"SAU",32.2162261232691,30.0292067304014,35.3889514770543,341.295244822924,283.77848556275,421.872626898827,"january",TRUE
"SEN",4.60231801760986,4.28988667577162,5.05556449672204,433.236713020577,395.482606468331,484.308131520915,"january",TRUE
"SGP",317.559943215081,296.002180628242,348.833950273821,30.3636762729081,30.2258064516129,31.4705059773088,"january",TRUE
